frame,obj num,correct-obj num,over-obj num,under-obj num,no-obj num,V measure score (beta=1.00),Homogeneity,H(C|K),H(C),Completeness,H(K|C),H(K),Scene Num,Ave vel
180,3,1,2,0,0,0.813,1.000,0.000,1.025,0.685,0.471,1.496,0,0
181,3,3,0,0,0,1.000,1.000,0.000,0.959,1.000,0.000,0.959,0,0
182,3,1,2,0,0,0.820,1.000,0.000,1.074,0.695,0.471,1.545,0,0
183,2,1,1,0,0,0.659,1.000,0.000,0.606,0.492,0.627,1.232,0,0
184,2,1,1,0,0,0.660,1.000,0.000,0.649,0.493,0.669,1.318,0,0
185,2,1,1,0,0,0.700,1.000,0.000,0.649,0.538,0.556,1.206,0,0
186,2,1,1,0,0,0.809,1.000,0.000,0.673,0.679,0.318,0.991,0,0
187,2,1,1,0,0,0.684,1.000,0.000,0.652,0.520,0.602,1.254,0,0
188,2,0,2,0,0,0.691,1.000,0.000,0.690,0.528,0.616,1.306,0,0
189,2,0,2,0,0,0.599,1.000,0.000,0.637,0.428,0.852,1.488,0,0
190,3,1,2,0,0,0.753,1.000,0.000,0.960,0.604,0.629,1.589,0,0
191,2,1,1,0,0,0.641,1.000,0.000,0.576,0.472,0.645,1.222,0,0
192,4,0,4,0,0,0.787,1.000,0.000,1.282,0.648,0.695,1.977,0,0
193,4,2,2,0,0,0.758,1.000,0.000,1.259,0.611,0.803,2.062,0,0
194,4,3,1,0,0,0.902,1.000,0.000,1.145,0.822,0.248,1.393,0,0
195,5,4,1,0,0,0.885,1.000,0.000,1.211,0.794,0.314,1.525,0,0
196,6,4,2,0,0,0.889,1.000,0.000,1.467,0.800,0.368,1.835,0,0
197,6,3,3,0,0,0.832,1.000,0.000,1.470,0.712,0.594,2.064,0,0
198,6,2,4,0,0,0.825,1.000,0.000,1.546,0.703,0.654,2.201,0,0
199,6,4,2,0,0,0.904,1.000,0.000,1.627,0.825,0.344,1.971,0,0
200,6,5,1,0,0,0.891,1.000,0.000,1.666,0.803,0.409,2.075,0,0
201,5,4,1,0,0,0.920,1.000,0.000,1.518,0.853,0.262,1.781,0,0
202,6,3,3,0,0,0.846,1.000,0.000,1.573,0.732,0.575,2.148,0,0
203,6,4,2,0,0,0.870,1.000,0.000,1.677,0.769,0.503,2.179,0,0
204,6,3,3,0,0,0.889,1.000,0.000,1.685,0.801,0.419,2.104,0,0
205,6,2,4,0,0,0.776,1.000,0.000,1.661,0.633,0.961,2.622,0,0
206,7,3,4,0,0,0.836,1.000,0.000,1.779,0.719,0.696,2.475,0,0
207,5,3,2,0,0,0.774,1.000,0.000,1.230,0.631,0.719,1.948,0,0
208,5,1,4,0,0,0.811,1.000,0.000,1.416,0.682,0.660,2.076,0,0
209,5,3,2,0,0,0.868,1.000,0.000,1.451,0.766,0.443,1.894,0,0
210,5,2,3,0,0,0.891,1.000,0.000,1.432,0.803,0.351,1.783,0,0
211,6,3,3,0,0,0.871,1.000,0.000,1.642,0.771,0.487,2.129,0,0
212,7,4,3,0,0,0.922,1.000,0.000,1.794,0.856,0.302,2.096,0,0
213,7,3,4,0,0,0.839,1.000,0.000,1.797,0.723,0.689,2.486,0,0
214,7,3,4,0,0,0.870,1.000,0.000,1.828,0.770,0.547,2.375,0,0
215,7,2,5,0,0,0.866,1.000,0.000,1.744,0.764,0.539,2.282,0,0
216,7,1,6,0,0,0.847,1.000,0.000,1.897,0.735,0.685,2.582,0,0
217,7,0,7,0,0,0.881,1.000,0.000,1.902,0.787,0.513,2.416,0,0
218,7,3,4,0,0,0.833,1.000,0.000,1.696,0.714,0.678,2.374,0,0
219,8,4,4,0,0,0.868,1.000,0.000,1.827,0.767,0.554,2.382,0,0
220,5,1,4,0,0,0.738,1.000,0.000,1.338,0.585,0.950,2.289,0,0
221,7,5,2,0,0,0.876,1.000,0.000,1.787,0.779,0.508,2.296,0,0
222,5,4,1,0,0,0.855,1.000,0.000,1.326,0.746,0.450,1.777,0,0
223,6,5,1,0,0,0.861,1.000,0.000,1.064,0.756,0.343,1.407,0,0
224,5,2,3,0,0,0.783,1.000,0.000,1.136,0.644,0.629,1.765,0,0
225,5,3,2,0,0,0.946,1.000,0.000,1.502,0.898,0.171,1.673,0,0
226,4,3,1,0,0,0.957,1.000,0.000,1.341,0.918,0.119,1.460,0,0
227,4,2,2,0,0,0.867,1.000,0.000,1.339,0.765,0.412,1.750,0,0
228,4,0,4,0,0,0.802,1.000,0.000,1.320,0.669,0.652,1.972,0,0
229,4,2,2,0,0,0.914,1.000,0.000,1.339,0.842,0.252,1.590,0,0
230,4,3,1,0,0,0.909,1.000,0.000,1.332,0.833,0.268,1.600,0,0
231,4,1,3,0,0,0.785,1.000,0.000,1.220,0.646,0.669,1.889,0,0
232,4,2,2,0,0,0.852,1.000,0.000,1.238,0.742,0.430,1.668,0,0
233,4,3,1,0,0,0.919,1.000,0.000,1.171,0.851,0.205,1.376,0,0
234,3,2,1,0,0,0.873,1.000,0.000,1.085,0.774,0.317,1.402,0,0
235,3,2,1,0,0,0.806,1.000,0.000,1.044,0.675,0.504,1.547,0,0
236,3,1,2,0,0,0.799,1.000,0.000,0.986,0.665,0.497,1.483,0,0
237,3,1,2,0,0,0.638,1.000,0.000,0.756,0.468,0.860,1.616,0,0
238,3,2,1,0,0,0.929,1.000,0.000,0.852,0.868,0.130,0.982,0,0
239,3,1,2,0,0,0.733,1.000,0.000,0.859,0.578,0.626,1.484,0,0
240,2,0,2,0,0,0.772,1.000,0.000,0.693,0.628,0.410,1.103,0,0
241,2,0,2,0,0,0.568,1.000,0.000,0.673,0.397,1.023,1.696,0,0
242,2,0,2,0,0,0.673,1.000,0.000,0.691,0.507,0.672,1.362,0,0
243,2,1,1,0,0,0.699,1.000,0.000,0.679,0.537,0.586,1.265,0,0
244,2,1,1,0,0,0.721,1.000,0.000,0.655,0.564,0.507,1.162,0,0
245,2,0,2,0,0,0.577,1.000,0.000,0.679,0.405,0.997,1.676,0,0
246,2,0,2,0,0,0.719,1.000,0.000,0.655,0.561,0.513,1.169,0,0
247,2,1,1,0,0,0.690,1.000,0.000,0.683,0.527,0.613,1.296,0,0
248,2,1,1,0,0,0.744,1.000,0.000,0.689,0.593,0.473,1.162,0,0
249,2,0,2,0,0,0.604,1.000,0.000,0.689,0.432,0.905,1.594,0,0
250,2,1,1,0,0,0.628,1.000,0.000,0.673,0.458,0.798,1.471,0,0
251,2,0,2,0,0,0.646,1.000,0.000,0.679,0.477,0.745,1.424,0,0
252,2,0,2,0,0,0.580,1.000,0.000,0.666,0.408,0.965,1.631,0,0
253,2,1,1,0,0,0.825,1.000,0.000,0.690,0.701,0.294,0.984,0,0
254,2,1,1,0,0,0.867,1.000,0.000,0.679,0.765,0.209,0.888,0,0
255,3,1,2,0,0,0.750,1.000,0.000,0.911,0.600,0.608,1.519,0,0
256,3,1,2,0,0,0.666,1.000,0.000,0.853,0.499,0.856,1.709,0,0
257,3,1,2,0,0,0.696,1.000,0.000,0.984,0.533,0.861,1.845,0,0
258,3,3,0,0,0,1.000,1.000,0.000,0.984,1.000,0.000,0.984,0,0
259,3,1,2,0,0,0.689,1.000,0.000,0.918,0.525,0.830,1.748,0,0
260,3,2,1,0,0,0.798,1.000,0.000,0.992,0.664,0.502,1.494,0,0
261,3,1,2,0,0,0.818,1.000,0.000,0.972,0.692,0.433,1.405,0,0
262,5,3,2,0,0,0.841,1.000,0.000,1.249,0.725,0.474,1.722,0,0
263,5,4,1,0,0,0.870,1.000,0.000,1.316,0.770,0.394,1.711,0,0
264,4,3,1,0,0,0.943,1.000,0.000,1.184,0.892,0.143,1.327,0,0
265,4,1,3,0,0,0.723,1.000,0.000,1.222,0.566,0.938,2.160,0,0
266,4,2,2,0,0,0.816,1.000,0.000,1.208,0.689,0.546,1.753,0,0
267,4,1,3,0,0,0.810,1.000,0.000,1.158,0.680,0.545,1.703,0,0
268,4,4,0,0,0,1.000,1.000,0.000,1.209,1.000,0.000,1.209,0,0
269,4,1,3,0,0,0.812,1.000,0.000,1.203,0.683,0.558,1.761,0,0
270,4,1,3,0,0,0.727,1.000,0.000,1.160,0.571,0.870,2.030,0,0
271,5,4,1,0,0,0.962,1.000,0.000,1.468,0.927,0.116,1.584,0,0
272,5,4,1,0,0,0.942,1.000,0.000,1.279,0.890,0.159,1.438,0,0
273,5,4,1,0,0,0.947,1.000,0.000,1.336,0.899,0.149,1.486,0,0
274,5,2,3,0,0,0.814,1.000,0.000,1.489,0.686,0.682,2.171,0,0
275,6,3,3,0,0,0.906,1.000,0.000,1.597,0.828,0.331,1.927,0,0
276,6,3,3,0,0,0.852,1.000,0.000,1.556,0.742,0.541,2.098,0,0
277,7,4,3,0,0,0.868,1.000,0.000,1.700,0.767,0.517,2.216,0,0
278,7,3,4,0,0,0.860,1.000,0.000,1.722,0.754,0.560,2.282,0,0
279,7,5,2,0,0,0.892,1.000,0.000,1.737,0.805,0.420,2.157,0,0
280,7,3,4,0,0,0.836,1.000,0.000,1.775,0.718,0.696,2.471,0,0
281,7,5,2,0,0,0.827,1.000,0.000,1.651,0.705,0.691,2.342,0,0
282,8,6,2,0,0,0.924,1.000,0.000,1.868,0.859,0.307,2.174,0,0
283,7,3,4,0,0,0.884,1.000,0.000,1.738,0.792,0.457,2.195,0,0
284,7,3,4,0,0,0.861,1.000,0.000,1.847,0.756,0.595,2.443,0,0
285,6,2,4,0,0,0.798,1.000,0.000,1.585,0.663,0.805,2.390,0,0
286,7,3,4,0,0,0.852,1.000,0.000,1.667,0.742,0.579,2.246,0,0
287,6,3,3,0,0,0.877,1.000,0.000,1.512,0.781,0.425,1.936,0,0
288,5,1,4,0,0,0.746,1.000,0.000,1.273,0.595,0.865,2.138,0,0
289,6,3,3,0,0,0.772,1.000,0.000,1.383,0.629,0.817,2.200,0,0
290,7,3,4,0,0,0.838,1.000,0.000,1.214,0.722,0.468,1.683,0,0
291,6,3,3,0,0,0.586,1.000,0.000,1.009,0.414,1.428,2.437,0,0
292,7,4,3,0,0,0.804,1.000,0.000,1.648,0.673,0.802,2.450,0,0
293,7,6,1,0,0,0.988,1.000,0.000,1.646,0.976,0.041,1.687,0,0
294,7,5,2,0,0,0.858,1.000,0.000,1.716,0.752,0.567,2.283,0,0
295,7,4,3,0,0,0.893,1.000,0.000,1.678,0.806,0.403,2.081,0,0
296,8,5,3,0,0,0.890,1.000,0.000,1.808,0.801,0.449,2.257,0,0
297,8,5,3,0,0,0.897,1.000,0.000,1.786,0.813,0.412,2.197,0,0
298,6,3,3,0,0,0.908,1.000,0.000,1.533,0.832,0.310,1.843,0,0
299,7,4,3,0,0,0.820,1.000,0.000,1.539,0.695,0.676,2.214,0,0
300,6,2,4,0,0,0.805,1.000,0.000,1.588,0.674,0.768,2.356,0,0
301,7,4,3,0,0,0.842,1.000,0.000,1.648,0.727,0.620,2.268,0,0
302,6,3,3,0,0,0.846,1.000,0.000,1.586,0.733,0.578,2.164,0,0
303,7,3,4,0,0,0.889,1.000,0.000,1.627,0.801,0.405,2.032,0,0
304,8,3,5,0,0,0.831,1.000,0.000,1.865,0.711,0.757,2.623,0,0
305,8,3,5,0,0,0.869,1.000,0.000,1.862,0.769,0.560,2.422,0,0
306,9,6,3,0,0,0.907,1.000,0.000,1.954,0.829,0.402,2.356,0,0
307,9,6,3,0,0,0.865,1.000,0.000,1.915,0.761,0.600,2.515,0,0
308,8,6,2,0,0,0.918,1.000,0.000,1.930,0.849,0.343,2.273,0,0
309,7,3,4,0,0,0.875,1.000,0.000,1.765,0.777,0.506,2.271,0,0
310,7,4,3,0,0,0.886,1.000,0.000,1.766,0.795,0.455,2.221,0,0
311,6,2,4,0,0,0.847,1.000,0.000,1.657,0.735,0.597,2.254,0,0
312,6,4,2,0,0,0.932,1.000,0.000,1.644,0.873,0.239,1.883,0,0
313,5,3,2,0,0,0.770,1.000,0.000,1.381,0.625,0.827,2.208,0,0
314,4,2,2,0,0,0.866,1.000,0.000,1.194,0.764,0.369,1.563,0,0
315,4,1,3,0,0,0.774,1.000,0.000,1.070,0.631,0.626,1.695,0,0
316,4,3,1,0,0,0.811,1.000,0.000,1.224,0.682,0.572,1.796,0,0
317,3,1,2,0,0,0.697,1.000,0.000,0.910,0.535,0.789,1.699,0,0
318,4,3,1,0,0,0.819,1.000,0.000,1.070,0.693,0.473,1.543,0,0
319,4,2,2,0,0,0.904,1.000,0.000,1.123,0.824,0.239,1.362,0,0
320,4,2,2,0,0,0.824,1.000,0.000,1.075,0.701,0.460,1.535,0,0
321,5,4,1,0,0,0.866,1.000,0.000,1.179,0.764,0.365,1.544,0,0
322,5,2,3,0,0,0.813,1.000,0.000,1.393,0.685,0.641,2.034,0,0
323,5,2,3,0,0,0.838,1.000,0.000,1.472,0.721,0.569,2.040,0,0
324,5,2,3,0,0,0.871,1.000,0.000,1.568,0.771,0.466,2.034,0,0
325,5,1,4,0,0,0.811,1.000,0.000,1.554,0.682,0.726,2.280,0,0
326,6,2,4,0,0,0.858,1.000,0.000,1.674,0.752,0.552,2.226,0,0
327,6,3,3,0,0,0.858,1.000,0.000,1.634,0.751,0.541,2.175,0,0
328,6,4,2,0,0,0.926,1.000,0.000,1.630,0.863,0.259,1.888,0,0
329,5,3,2,0,0,0.857,1.000,0.000,1.436,0.749,0.480,1.915,0,0
330,5,2,3,0,0,0.835,1.000,0.000,1.445,0.717,0.571,2.016,0,0
331,4,2,2,0,0,0.745,1.000,0.000,1.111,0.593,0.763,1.874,0,0
332,3,2,1,0,0,0.893,1.000,0.000,0.727,0.806,0.175,0.902,0,0
333,3,2,1,0,0,0.867,1.000,0.000,0.790,0.766,0.241,1.032,0,0
334,3,2,1,0,0,0.954,1.000,0.000,0.952,0.911,0.092,1.044,0,0
335,3,2,1,0,0,0.943,1.000,0.000,0.865,0.893,0.104,0.969,0,0
336,3,1,2,0,0,0.848,1.000,0.000,0.883,0.736,0.316,1.199,0,0
337,3,3,0,0,0,1.000,1.000,0.000,0.956,1.000,0.000,0.956,0,0
338,4,1,3,0,0,0.713,1.000,0.000,0.915,0.554,0.737,1.652,0,0
339,4,3,1,0,0,0.932,1.000,0.000,0.938,0.872,0.138,1.076,0,0
340,4,4,0,0,0,1.000,1.000,0.000,0.985,1.000,0.000,0.985,0,0
341,4,2,2,0,0,0.897,1.000,0.000,1.037,0.813,0.239,1.276,0,0
342,4,4,0,0,0,1.000,1.000,0.000,1.076,1.000,0.000,1.076,0,0
343,4,4,0,0,0,1.000,1.000,0.000,1.096,1.000,0.000,1.096,0,0
344,4,2,2,0,0,0.726,1.000,0.000,1.107,0.570,0.836,1.943,0,0
345,5,3,2,0,0,0.940,1.000,0.000,1.223,0.887,0.156,1.378,0,0
346,6,6,0,0,0,1.000,1.000,0.000,1.301,1.000,0.000,1.301,0,0
347,6,5,1,0,0,0.965,1.000,0.000,1.413,0.933,0.101,1.515,0,0
348,6,2,4,0,0,0.926,1.000,0.000,1.371,0.862,0.219,1.589,0,0
349,7,6,1,0,0,0.984,1.000,0.000,1.667,0.968,0.055,1.723,0,0
350,9,7,2,0,0,0.955,1.000,0.000,1.768,0.914,0.167,1.935,0,0
351,9,5,4,0,0,0.939,1.000,0.000,1.816,0.886,0.235,2.051,0,0
352,9,5,4,0,0,0.956,1.000,0.000,1.893,0.916,0.173,2.066,0,0
353,9,4,5,0,0,0.908,1.000,0.000,1.840,0.832,0.371,2.211,0,0
354,7,6,1,0,0,0.964,1.000,0.000,1.589,0.930,0.120,1.709,0,0
355,8,5,3,0,0,0.944,1.000,0.000,1.638,0.895,0.193,1.831,0,0
356,8,4,4,0,0,0.899,1.000,0.000,1.673,0.816,0.377,2.049,0,0
357,6,4,2,0,0,0.915,1.000,0.000,1.177,0.844,0.218,1.395,0,0
358,2,2,0,0,0,1.000,1.000,0.000,0.234,1.000,0.000,0.234,0,0
359,2,2,0,0,0,1.000,1.000,0.000,0.234,1.000,0.000,0.234,0,0
